"Weeks","a","b","R2","RMSE","VI","Fieldname","Approach"
5,9.08549503708974,0.527208537716425,0.0867085033451775,1.2706209139756,"GNDVI","SLS_ABH","1a"
5,9.9582547556421,0.1989020438847,0.0788603215774431,1.28038797691314,"EVI2","SLS_ABH","1a"
5,10.4001353494391,0.047806205198898,0.0602749291092296,1.31333081738023,"SR","SLS_ABH","1a"
5,11.1892977078144,0.00490671259136082,0.0130035481740397,1.36235560698022,"EXG","SLS_ABH","1a"
5,11.661160548412,0.00210201364161738,0.000491855775293225,1.4114886504,"TGI","SLS_ABH","1a"
6,8.93054714137116,0.460056672951462,0.170584586581547,1.21834708782301,"NDVI","SLS_ABH","1a"
6,8.48938219028321,0.532830011587551,0.177141286465563,1.2271217354928,"GNDVI","SLS_ABH","1a"
6,9.48924056356243,0.1822332569275,0.164305499210547,1.23321836748953,"EVI2","SLS_ABH","1a"
6,10.7413782284572,0.0225136785306366,0.109287309892543,1.29003980877348,"SR","SLS_ABH","1a"
6,10.5397442813792,0.00478875544411839,0.0360685072493498,1.32104637633836,"EXG","SLS_ABH","1a"
6,11.4347638098229,0.00257399398324401,0.00211871323289687,1.40494217183045,"TGI","SLS_ABH","1a"
7,6.02574658573264,0.872311316433579,0.246514916338088,1.08473918743196,"NDVI","SLS_ABH","1a"
7,5.59436173850151,0.985753249518613,0.253654435289036,1.09302144080903,"GNDVI","SLS_ABH","1a"
7,7.15669380566835,0.308433791684714,0.245837016497966,1.09828021833364,"EVI2","SLS_ABH","1a"
7,10.0758132434722,0.0194766571987961,0.184100166884578,1.18520703353606,"SR","SLS_ABH","1a"
7,8.02092570269365,0.0125165497158565,0.123323760533058,1.15455627223309,"EXG","SLS_ABH","1a"
7,8.82743458419379,0.0161559486354673,0.0403072486075833,1.27025549378089,"TGI","SLS_ABH","1a"
8,2.54993459490619,1.79677798835861,0.103801530899806,1.16810759319869,"NDVI","SLS_ABH","1a"
8,2.62229068068432,1.79830488526337,0.136590778232583,1.15995741792415,"GNDVI","SLS_ABH","1a"
8,4.08718796335059,0.564486914041651,0.132744251847039,1.15320725503749,"EVI2","SLS_ABH","1a"
8,9.73664027166728,0.0152473016528141,0.0714138159047684,1.25064740933582,"SR","SLS_ABH","1a"
8,15.1635759153903,-0.00876322053119259,0.0237566342300527,1.41809548562677,"EXG","SLS_ABH","1a"
8,16.4856156061165,-0.0212110379308151,0.0480723913358301,1.38505649623576,"TGI","SLS_ABH","1a"
9,6.56835769500563,0.683761798669593,0.00572626135693993,1.34417155846902,"NDVI","SLS_ABH","1a"
9,0.96766323348415,2.92674712226697,0.0765765045362007,1.17349905142994,"GNDVI","SLS_ABH","1a"
9,2.53495023005676,0.793847137802155,0.0570094082698613,1.18462645319575,"EVI2","SLS_ABH","1a"
9,10.9510875497151,0.00576947134545175,0.00603849960542998,1.36475664498064,"SR","SLS_ABH","1a"
9,14.018229829469,-0.00611615018360428,0.0093521660161566,1.42698132367017,"EXG","SLS_ABH","1a"
9,14.1395361140761,-0.0114063075156462,0.00912656306025016,1.42209410864391,"TGI","SLS_ABH","1a"
10,1.31189920498159,2.52554124086925,0.0750999175091599,1.27657969791059,"NDVI","SLS_ABH","1a"
10,0.400430094405406,3.96556302339243,0.137738558603149,1.21977869874052,"GNDVI","SLS_ABH","1a"
10,1.09847318166176,1.2260468562977,0.14127557910171,1.20251889335742,"EVI2","SLS_ABH","1a"
10,8.66452230201484,0.0213445515568824,0.0763410419543623,1.29579949149651,"SR","SLS_ABH","1a"
10,14.2145959885191,-0.00702908119279636,0.016555280014058,1.42117692893915,"EXG","SLS_ABH","1a"
10,14.1550556389379,-0.0120751749370881,0.0154017549167756,1.41657781917086,"TGI","SLS_ABH","1a"
11,7.61119656261153,0.522742678076381,0.00193901774931301,1.39093419306926,"NDVI","SLS_ABH","1a"
11,2.83484554779852,1.68203123807865,0.0268484096262179,1.30861862120844,"GNDVI","SLS_ABH","1a"
11,4.17977680154968,0.54306758844261,0.0237634226353438,1.30694234688678,"EVI2","SLS_ABH","1a"
11,11.2866460755652,0.00418637951487865,0.00135367997294025,1.40246529093789,"SR","SLS_ABH","1a"
11,10.7150378970602,0.00375303717258739,0.0104207590621721,1.39946359382826,"EXG","SLS_ABH","1a"
11,10.6998718542277,0.00660397317489387,0.0108630809063001,1.39897189130046,"TGI","SLS_ABH","1a"
12,1.81269889988624,2.17777784693421,0.0490688829720943,1.28783070056294,"NDVI","SLS_ABH","1a"
12,1.11085714097485,2.79428893184946,0.125652394257706,1.21721297619986,"GNDVI","SLS_ABH","1a"
12,1.58011239059403,1.05231931379924,0.140361521029342,1.18809079685916,"EVI2","SLS_ABH","1a"
12,9.26230435571407,0.0182080162694199,0.0411405575508762,1.32025080377864,"SR","SLS_ABH","1a"
12,13.8367527629368,-0.00539617352826884,0.024993219074504,1.37428282310482,"EXG","SLS_ABH","1a"
12,13.8606401721273,-0.00953302460760312,0.0250154802794564,1.37160450218049,"TGI","SLS_ABH","1a"
13,1.93974226406155,2.11645625092693,0.058434966532086,1.3359560203575,"NDVI","SLS_ABH","1a"
13,0.883200194348972,3.07329105001003,0.160112184591336,1.25261756968532,"GNDVI","SLS_ABH","1a"
13,1.51672607956165,1.08194868676718,0.161548270459285,1.24140389003671,"EVI2","SLS_ABH","1a"
13,9.38729289247513,0.0181871580956519,0.0478234196298965,1.35762637761423,"SR","SLS_ABH","1a"
13,16.3796234491393,-0.0129500658200217,0.0829475003956646,1.38427964082604,"EXG","SLS_ABH","1a"
13,16.601663565187,-0.0236060668653074,0.0838222559730727,1.38465386618248,"TGI","SLS_ABH","1a"
14,4.58882512468416,1.15601728423364,0.0255606990411828,1.38907987653241,"NDVI","SLS_ABH","1a"
14,4.40974905921674,1.27141424462591,0.0525288384441259,1.37844605527615,"GNDVI","SLS_ABH","1a"
14,5.41985583621407,0.455873381533876,0.0466493590455576,1.37494974301753,"EVI2","SLS_ABH","1a"
14,10.2464450117642,0.0143960861734355,0.0168370932248556,1.40009877839341,"SR","SLS_ABH","1a"
14,16.4964717995364,-0.00920960169724095,0.160283686303727,1.45331277578321,"EXG","SLS_ABH","1a"
14,16.5501496572785,-0.0158292788117196,0.15360659351763,1.45917247597596,"TGI","SLS_ABH","1a"
1,6.49472045409616,2.32611476600607,0.194759779217031,1.15876622523474,"NDVI","SLS_NS","1a"
1,5.81959240515096,2.21797284556407,0.159051076369432,1.19784202955657,"GNDVI","SLS_NS","1a"
1,6.76721340642027,1.22575419984209,0.193363086875231,1.17224170895409,"EVI2","SLS_NS","1a"
1,4.32934915994365,0.593849485004733,0.189817809231712,1.15406022290493,"SR","SLS_NS","1a"
1,12.371496960116,0.00130391089803917,0.0014039080895411,1.11308784227781,"EXG","SLS_NS","1a"
1,13.0958072557058,-0.00954126750396009,0.0204762825914112,1.15325456783534,"TGI","SLS_NS","1a"
2,11.2374380295949,0.337740160904376,0.0145836099378785,1.12957178731496,"NDVI","SLS_NS","1a"
2,10.8204602744497,0.384003644635367,0.013834335511402,1.13229624265738,"GNDVI","SLS_NS","1a"
2,11.4762530742443,0.147361582474794,0.0110877941132523,1.12856927659731,"EVI2","SLS_NS","1a"
2,11.9615808599127,0.0182299402398492,0.00129329473016905,1.12111531343567,"SR","SLS_NS","1a"
2,12.3737440017545,0.000829277539952288,0.000654401278255846,1.1152059487672,"EXG","SLS_NS","1a"
2,12.9643011209601,-0.00835870864813369,0.0184062571429741,1.14515404903572,"TGI","SLS_NS","1a"
3,13.1839271403871,-0.182610466968673,0.0156751786655269,1.10570753924318,"NDVI","SLS_NS","1a"
3,13.5855138133576,-0.227993908588199,0.0149314492215352,1.10190303946333,"GNDVI","SLS_NS","1a"
3,13.1205240648038,-0.0919654548242371,0.0184584952801281,1.10336596727367,"EVI2","SLS_NS","1a"
3,13.0372680220486,-0.0247176321939653,0.0340982244884662,1.09944226612609,"SR","SLS_NS","1a"
3,12.3854397825833,0.00437444502208802,0.00678627806814084,1.10109962176001,"EXG","SLS_NS","1a"
3,12.9530776261784,-0.00885170541343743,0.0107093373954311,1.18947331975345,"TGI","SLS_NS","1a"
4,10.8286789281863,0.324822498648277,0.029862620417684,1.11708259843817,"NDVI","SLS_NS","1a"
4,10.2684002729853,0.40576752080557,0.0320063185442544,1.12089498965139,"GNDVI","SLS_NS","1a"
4,11.2121001400002,0.128791913350834,0.0221914403845457,1.11858121360491,"EVI2","SLS_NS","1a"
4,12.4147569834236,-0.00186585851374612,0.000127875916428005,1.11794525383167,"SR","SLS_NS","1a"
4,10.8163386648887,0.0185394726580106,0.132305714828738,1.09638832362334,"EXG","SLS_NS","1a"
4,11.0500514966669,0.0131015881326607,0.0126453548365461,1.10072182722249,"TGI","SLS_NS","1a"
5,8.59846317618348,0.661332021494976,0.137844630546449,1.05427687737304,"NDVI","SLS_NS","1a"
5,7.72558507059828,0.814644628439725,0.141429399321619,1.0592246743595,"GNDVI","SLS_NS","1a"
5,9.09786928231757,0.286857207756753,0.132336102785781,1.05852676844491,"EVI2","SLS_NS","1a"
5,10.3454335979489,0.05093705254394,0.0846160007283077,1.07161104591034,"SR","SLS_NS","1a"
5,8.99931771378291,0.0175252327583201,0.251159967790742,1.04299304755788,"EXG","SLS_NS","1a"
5,8.24428806289586,0.0295739927147716,0.112700250936837,1.06299296494514,"TGI","SLS_NS","1a"
6,7.15344124669508,0.811484019630987,0.372447450581509,1.01423661005158,"NDVI","SLS_NS","1a"
6,6.45222013413599,0.961098105321625,0.364550559226321,1.0293281757859,"GNDVI","SLS_NS","1a"
6,7.92076106994219,0.325921298681396,0.363642032083835,1.02563437034293,"EVI2","SLS_NS","1a"
6,9.95250996282155,0.0401230028012256,0.300646902178798,1.05354492522409,"SR","SLS_NS","1a"
6,7.99099761067562,0.0148090158482809,0.348490530079463,0.95921523717101,"EXG","SLS_NS","1a"
6,7.26670520832771,0.0289751104557728,0.237018979319064,1.00134174220299,"TGI","SLS_NS","1a"
7,4.56101249982464,1.25483731648258,0.383018105702332,0.992076139997024,"NDVI","SLS_NS","1a"
7,3.8330101605625,1.50153646688409,0.376442370080352,1.01452938314787,"GNDVI","SLS_NS","1a"
7,5.67710340140876,0.459932694523123,0.381312763787635,1.00390500010028,"EVI2","SLS_NS","1a"
7,9.46278581524362,0.0292674996837727,0.328182234842907,1.01511380939776,"SR","SLS_NS","1a"
7,6.38373981175715,0.0189517474832781,0.244491212708037,1.08622663100555,"EXG","SLS_NS","1a"
7,5.30781791608524,0.0415675905084958,0.189580392917841,1.11546323129973,"TGI","SLS_NS","1a"
8,1.4927861693673,2.46318731954724,0.263409035098544,1.00280113620022,"NDVI","SLS_NS","1a"
8,0.971737487067132,3.01194736233551,0.324796252975556,1.02206787709267,"GNDVI","SLS_NS","1a"
8,2.27819906275655,0.889040103131227,0.324294944419421,1.00295691398921,"EVI2","SLS_NS","1a"
8,8.3388353305816,0.0295512029214926,0.258649022623642,1.01569457570337,"SR","SLS_NS","1a"
8,14.2402504816331,-0.00439860310305992,0.00433824270023747,1.1143411768997,"EXG","SLS_NS","1a"
8,20.1439937102963,-0.0271732470789505,0.0573387844353668,1.10356017635851,"TGI","SLS_NS","1a"
9,1.46851355236869,2.43116773411329,0.111731537116229,1.09896163807724,"NDVI","SLS_NS","1a"
9,1.08409897849044,2.81765187136849,0.183983717877285,1.13563961160364,"GNDVI","SLS_NS","1a"
9,1.99272496108113,0.928205555609712,0.191838749327245,1.12393920173726,"EVI2","SLS_NS","1a"
9,8.80856316329485,0.0221443207236393,0.108243697537978,1.10994372236268,"SR","SLS_NS","1a"
9,15.2749884568791,-0.00740176126867101,0.0194410561212372,1.13590615005259,"EXG","SLS_NS","1a"
9,16.1866243059726,-0.0167485438682507,0.0315882617717844,1.14006196680766,"TGI","SLS_NS","1a"
10,0.999597749109424,2.85654879573766,0.0887097187331832,1.13542075371935,"NDVI","SLS_NS","1a"
10,0.410480917919953,3.94002109713791,0.119249242196537,1.21416206638646,"GNDVI","SLS_NS","1a"
10,0.777030048725315,1.40276578613212,0.157331500194805,1.22166158597012,"EVI2","SLS_NS","1a"
10,9.12638889011735,0.0191596070436014,0.0790044729474823,1.13267325681918,"SR","SLS_NS","1a"
10,14.2593589196449,-0.00501447134501673,0.0224137008288913,1.13471201542128,"EXG","SLS_NS","1a"
10,14.3406106487462,-0.00925315009988332,0.0243477587139535,1.13486341695163,"TGI","SLS_NS","1a"
11,0.395850241316713,3.9722231224643,0.121835730541185,1.1062260751354,"NDVI","SLS_NS","1a"
11,0.645996884125753,3.44188407049488,0.138829565868379,1.1586265489389,"GNDVI","SLS_NS","1a"
11,1.05148798064269,1.26779405850012,0.161030732101311,1.14690222889832,"EVI2","SLS_NS","1a"
11,7.48161128174742,0.0358260753747033,0.108689759875638,1.11153942689089,"SR","SLS_NS","1a"
11,17.8394814684502,-0.0122396488525376,0.131011340549122,1.08472386793569,"EXG","SLS_NS","1a"
11,17.7766238324039,-0.0212367908814422,0.142916170813329,1.07935956342011,"TGI","SLS_NS","1a"
12,0.103763830125683,5.49680805634917,0.324346555722175,1.01097032536137,"NDVI","SLS_NS","1a"
12,0.184047584835777,4.91865910510355,0.345132039797117,1.10086838982919,"GNDVI","SLS_NS","1a"
12,0.416712744135784,1.74685556585065,0.404658446121898,1.06921910701325,"EVI2","SLS_NS","1a"
12,5.83818601553755,0.052034377422204,0.323640769781922,1.01657438982042,"SR","SLS_NS","1a"
12,26.169088714515,-0.0243438220167728,0.265036022267647,1.0526165761596,"EXG","SLS_NS","1a"
12,26.8913198107558,-0.0441453108426112,0.291168790171602,1.04432590241931,"TGI","SLS_NS","1a"
13,0.374578210846314,4.04038736218771,0.199461104230873,1.06659647328126,"NDVI","SLS_NS","1a"
13,0.464562764804826,3.84353749596783,0.309351387241541,1.10587790925774,"GNDVI","SLS_NS","1a"
13,0.914272873975107,1.34874996162363,0.324313833357446,1.08867484516186,"EVI2","SLS_NS","1a"
13,7.3054980795991,0.0377272118449961,0.194203334746235,1.06183252391555,"SR","SLS_NS","1a"
13,21.0850966499475,-0.0198660716290549,0.243410873065125,1.06422165530439,"EXG","SLS_NS","1a"
13,21.2162922525033,-0.0353764327668519,0.248782331389051,1.06506498759254,"TGI","SLS_NS","1a"
14,2.81790573540101,1.8123447593412,0.149290916850816,1.05317160619939,"NDVI","SLS_NS","1a"
14,2.59097559680726,2.02231049926351,0.18322631152299,1.11176221632558,"GNDVI","SLS_NS","1a"
14,3.82812648626102,0.689872672157695,0.189729171903883,1.07909585895926,"EVI2","SLS_NS","1a"
14,9.06590317001255,0.0310758109836826,0.133465253446101,1.06336741846482,"SR","SLS_NS","1a"
14,15.8247427188209,-0.0072662556560038,0.0580138409682426,1.19030916665701,"EXG","SLS_NS","1a"
14,16.4498630262068,-0.0142620304669872,0.0793575381589376,1.19093951326344,"TGI","SLS_NS","1a"
1,97.2594047422231,-1.20989499960682,0.0767998322094945,8.76302323863618,"NDVI","SSF_121","1a"
1,113.681932752967,-1.43468682392802,0.0777003045066682,8.87222026050745,"GNDVI","SSF_121","1a"
1,91.8271925202538,-0.56929307832925,0.0699004642940841,8.81616898704795,"EVI2","SSF_121","1a"
1,84.0744518791591,-0.116409648306175,0.0342301148658575,9.00846474443367,"SR","SSF_121","1a"
1,67.7257501157339,0.00124378950665711,0.00063326228272571,9.3480051271291,"EXG","SSF_121","1a"
1,64.6873675312309,0.00938698035446501,0.0100462039481123,9.4401226470998,"TGI","SSF_121","1a"
2,92.9504165288485,-0.988131968701794,0.0508223047973831,8.83474374148856,"NDVI","SSF_121","1a"
2,111.211732396521,-1.29913713284807,0.065582920457787,8.86663747840131,"GNDVI","SSF_121","1a"
2,89.1640390062023,-0.475596190327869,0.0506720608345457,8.86271999337752,"EVI2","SSF_121","1a"
2,81.2796809740376,-0.0937363299585748,0.0239001973604875,9.03429586066191,"SR","SSF_121","1a"
2,67.6696187808735,0.000247237415522766,2.48027213580644e-05,9.3081507642769,"EXG","SSF_121","1a"
2,65.8621206234844,0.00592444534892822,0.00366796158719418,9.40478656752129,"TGI","SSF_121","1a"
3,109.779506637533,-1.28092032777215,0.171275343009064,8.53119286143427,"NDVI","SSF_121","1a"
3,126.742251064878,-1.43601120317657,0.164819540199758,8.67333414352472,"GNDVI","SSF_121","1a"
3,102.776628517961,-0.601097445162419,0.162961331074604,8.61926919632497,"EVI2","SSF_121","1a"
3,86.5275072762832,-0.109701976992635,0.107019351174285,8.97056582378495,"SR","SSF_121","1a"
3,67.5043909315974,-0.0012827655572814,0.000720528323103705,9.23157584096752,"EXG","SSF_121","1a"
3,62.306649265782,0.0199144187612937,0.0649515568222341,9.54851079701504,"TGI","SSF_121","1a"
4,96.7621932287401,-0.925121939700169,0.0603682212724079,8.830894742632,"NDVI","SSF_121","1a"
4,110.912602069204,-1.10762785528368,0.0628799216201694,8.88286348080148,"GNDVI","SSF_121","1a"
4,92.8561950605977,-0.443460551461406,0.0593086428589681,8.85291645664724,"EVI2","SSF_121","1a"
4,86.9721186555299,-0.110237400969687,0.0473680561717397,8.92327532199042,"SR","SSF_121","1a"
4,67.7617108470191,-0.0015942957574731,0.000968799258091147,9.25529785441258,"EXG","SSF_121","1a"
4,65.3033300505557,0.00789648697165822,0.00541169650125366,9.35924110162737,"TGI","SSF_121","1a"
5,29.1024644128216,1.52206023696246,0.382482911363353,9.17801196984324,"NDVI","SSF_121","1a"
5,24.677355831004,1.75270929347654,0.359652471495186,9.06782494803576,"GNDVI","SSF_121","1a"
5,33.6277911195789,0.651908825413421,0.361398349277393,9.19832684702866,"EVI2","SSF_121","1a"
5,44.3945229807971,0.118003945827749,0.253795128579198,14.6738751746648,"SR","SSF_121","1a"
5,43.6355584272973,0.0272461578934453,0.322971992433682,8.64648948422597,"EXG","SSF_121","1a"
5,32.9310338842058,0.0607278556176879,0.291119304828138,8.88699326844125,"TGI","SSF_121","1a"
6,18.7134879664032,1.69891577788893,0.555293253914167,7.37319098895628,"NDVI","SSF_121","1a"
6,16.2421093745301,1.92179011064176,0.537610572745401,7.33715063186134,"GNDVI","SSF_121","1a"
6,24.5155459947424,0.645670816699054,0.547874715993144,7.33715658946098,"EVI2","SSF_121","1a"
6,43.630196011374,0.0572220903977787,0.481787026665113,7.85037424946055,"SR","SSF_121","1a"
6,41.7114822465245,0.0159291553896264,0.17547591513402,9.20012725843726,"EXG","SSF_121","1a"
6,48.2970788592736,0.018904944875715,0.061570918097916,9.35546803718824,"TGI","SSF_121","1a"
7,8.56909677832053,2.49216856773254,0.511718127916364,7.40776596677113,"NDVI","SSF_121","1a"
7,7.60653973569545,2.70371430320563,0.508890191851984,7.16238948627413,"GNDVI","SSF_121","1a"
7,14.4102430296896,0.864649619526689,0.527216111015882,7.17738856880683,"EVI2","SSF_121","1a"
7,39.7381322350851,0.0475041478870316,0.470989698388449,7.73505236639019,"SR","SSF_121","1a"
7,61.6142887230815,0.00261875538825062,0.00491423732982163,9.30706706680587,"EXG","SSF_121","1a"
7,71.4074139232635,-0.00267170617384859,0.00158451570325129,9.27985368444466,"TGI","SSF_121","1a"
8,0.926277410220624,4.91698452473294,0.411693254498015,7.69698669758583,"NDVI","SSF_121","1a"
8,1.1597121713024,4.78904329664873,0.459628589578764,7.45876188740501,"GNDVI","SSF_121","1a"
8,3.44728759884896,1.54124053376078,0.477383148170349,7.37558769494239,"EVI2","SSF_121","1a"
8,28.9875504540274,0.0566663584415802,0.449649399992292,8.29798408920081,"SR","SSF_121","1a"
8,192.131147849079,-0.0281333945472866,0.307739357478857,10.7099392051684,"EXG","SSF_121","1a"
8,195.165510929406,-0.0519034681279177,0.351308211018459,10.726593669583,"TGI","SSF_121","1a"
9,0.252058554925781,6.31600854961051,0.444522488983435,7.64722656093071,"NDVI","SSF_121","1a"
9,0.554744494596849,5.56113551804699,0.380582363489168,7.6478797574362,"GNDVI","SSF_121","1a"
9,1.78306087345368,1.83559877647136,0.438881416211194,7.39649335604492,"EVI2","SSF_121","1a"
9,30.756597888484,0.0471290713184919,0.417272944855184,8.12100174029496,"SR","SSF_121","1a"
9,117.674850591781,-0.0145042985803458,0.341004069683418,9.33162796872494,"EXG","SSF_121","1a"
9,117.820263837821,-0.0265132796216089,0.351201418496564,9.3572025944427,"TGI","SSF_121","1a"
10,0.87631203249514,4.91128194512192,0.2431515772775,8.2518442777235,"NDVI","SSF_121","1a"
10,1.38380664911292,4.50151869149804,0.290039667586148,8.03502206935812,"GNDVI","SSF_121","1a"
10,3.72526073866261,1.46388125776693,0.301092467363764,7.90196558738003,"EVI2","SSF_121","1a"
10,35.3488862114496,0.0390824386900101,0.228090514285969,8.75124562563561,"SR","SSF_121","1a"
10,121.273697924298,-0.0166688612937054,0.239650287451612,10.1738972683363,"EXG","SSF_121","1a"
10,123.555777883422,-0.0306703537201273,0.241776912313107,10.3662038685896,"TGI","SSF_121","1a"
11,0.227420272539591,6.44015731146453,0.343204454667221,8.48947270548262,"NDVI","SSF_121","1a"
11,0.412197683756302,5.88119662643811,0.376684388917987,8.02532326011199,"GNDVI","SSF_121","1a"
